headword	text	sense1	sense2	sense3	sense4	sense5
面-n	真本光电水晶灯饰均采用顶级水晶精制而成，水晶里面不含一点杂质，其均匀的切割<面>也使得水晶各个方向的角度也非常均匀，每个棱面犹如一面晶莹剔透的小镜子，都能够清晰地映衬出周围的美景垂坠下来的水滴体水晶，在作为美观装饰的同时，还能够很好地反射出光源，使整个房间的光线更加均匀！	a1.s3	a2.s9	a3.s5	a4.s3	a5.s9
面-n	过了一会儿，您端着一碗热腾腾的<面>进来，上面有三个荷包蛋。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	毛泽东当时需要用足够的人们对他的崇拜来巩固他的地位和威望，而邓小平则极力推行集体领导，反对个人专断；毛泽东晚年最为得意的两件事就是“三面红旗”和“文化大革命”，而邓小平却在1962年由欢迎“三<面>红旗”变成反对“三面红旗”(邓小平是一贯尊重事实的)，这对毛泽东来说是无法容忍的；毛泽东要搞“人民公社”，邓小平却支持邓子恢搞“三自一包”。	a1.s3	a2.s11	a3.s6	a4.s7	a5.s2
面-n	在昨日的访谈中，我发现戴明荣老师逐渐从我们敞开的有关艺术与生活的谈话中摆脱她那一贯的理性面容，她露出可爱的，充满温和人性的一<面>。	a1.s3	a2.s2	a3.s3	a4.s2	a5.s3
面-n	平底锅内放油，倒入拌好的蛋糊，小火煎至基本定型时翻面，最后煎至两<面>金黄即可。	a1.s3	a2.s3	a3.s3	a4.s3	a5.s3
面-n	外汇技术<面>分析已成为交易和分析短期价格变动的基础/1%就会刺激日元JPY走强?	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	似大地水准面的精化与高程异常的求解是同一个概念,为提高似大地水准<面>精化的精度,采用格网神经网络方法,借助神经网络BP方法,建立高程异常与坐标之间的函数关系;用训练好的神经网络模型和固定间隔的格网,建立格网模型;在已建好的格网模型中,内插出给定点的高程异常值.	a1.sx	a2.s9	a3.s3	a4.s6	a5.s9
面-n	之后，薛书记与县政府包抓赵庄镇扶贫工作的领导一同来到武安村，在第一时间慰问了驻村干部梁进学，详细了解了驻村工作开展情况和生活情况，并送去了米、<面>、油和雨鞋等生活用品。	a1.s5	a2.s10	a3.s4	a4.s4	a5.s5
面-n	巾帼明星先进事迹从2012年4月我到分公司学院服业厅以来，一直从事着服务厅经理工作，每天在服务厅与客户面对<面>的交流，协助营业员解决处理各类业务与难题，以真诚去赢得每一位客户；以讲职业道德，爱岗敬业为主题持之以恒的抓好服务文化建设。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	疑问副词、连词、介词、助词说是有分歧的，而这些往往都是从前<面>词性中分化或是演化而来的，即说明了对“焉”字的深入研究，也预示着我们还要继续研究探讨，才能够确定下来。	a1.s6	a2.s3	a3.s3	a4.s5	a5.s6
面-n	江苏省烹饪协会常务副会长餐饮业国家级评委龚剑峰：糊涂生煎的生煎包也是在传统生煎包的基础上有了一定的改良他不仅是从制作工艺制作工具跟成品的特点上面都有了一定的改良这个生煎包跟油接触的<面>是大于传统的生煎包它的口感就更加丰富了脆的地方也比较多而它里面的馅心猪肉馅以及它的馅心的汁水配比也是非常好它是咸中带甜甜中带咸老百姓都是喜欢这种口味的试吃达人：糊涂生煎虽然吃的次数不多但是也来吃过还是挺不错的比起别的我感觉还是比较好它的下面比较酥脆馅料感觉做的也挺到位的传承·光大武进名点：候选（10）油酥饼：椒盐馅心香脆可口在菜单上，除了糊涂生煎之外，还设有玉兰饼、油酥饼等品牌产品，可以满足不同消费人群不同时间段内的饮食需求。	a1.s3	a2.s5	a3.s5	a4.s3	a5.s9
面-n	对底部的试探你敢当着警察的<面>承认吗~小伙疯狂撞车自残只想让老爸关心价格&rdquo.	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1
面-n	德国IFM角型光电传感器由面对<面>的发射装置和接收装置组成。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	..杏彩娱乐手机网页登陆我记得非常清楚平常被以为,可降低风险Risk:他应该会来球场跟球迷见个<面>说则可谓是灾难而...	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	“刘德华，我跟他不是很熟，我见过他几次<面>，在一些宴会上面，我真的不讨厌他。”	a1.s1	a2.s4	a3.s1	a4.s3	a5.s1
面-n	明确税法适用的课税对象：为防止打击<面>过大，各国避税港对策税制均规定，适用避税港对策税制的所得，主要是来自受控外国公司的消极投资所得，如股息、利息所得、特许权使用费，而来自生产经营活动的积极投资所得则不包括在内。	a1.s2	a2.s5	a3.s2	a4.s3	a5.s4
面-n	PTA市场一方面面临强成本支撑，另一方面在巨大的新产能释放压力下，四季度供需<面>将维持弱势格局，难以走出较大的单边趋势行情，500点左右的宽幅振荡成为PTA行情主旋律。	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	已有3700万立方米工程退水流入本市河湖冬天面对市场的债市周评：资金<面>较前期改善收益率下行"这样下去~现已全部投入运行手机的/	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2
面-n	我把面条擀好煮好捞到碗里放入葱花辣椒<面>盐粒，而刘智志大师不惜辛苦放下管理员的身份亲自到灶火口忍着烟熏火燎把装满油的铁勺伸进灶火里直到油炼的滚烫滚烫的。	a1.s5	a2.s15	a3.s4	a4.s4	a5.s5
面-n	大数据、云计算涉及的技术与应用涉及的<面>极其广泛，一家公司根本没有可能把整个生态环境上的各种环境都做好。	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	面对<面>的访谈，不仅拆掉了党群干群之间的“隔心墙”，而且架起了“连心桥”，受到广大党员干部群众的欢迎，感到组织部确实门容易进、人容易找、事容易办。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	第83章面对<面>的交谈互相利用的关系偶遇	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	因为这么好吃的海鲜<面>本来一年也难得吃上几回，要是一旦入围“中国十大名面条”了吃得人多了，那长沙百姓更是没得正宗面条吃了。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	大名县环保局狠抓现场监察“点、线、<面>”一是定“点”，加大对重点污染点源的检查力度。	a1.s3	a2.s9	a3.s5	a4.s3	a5.s9
面-n	松下旗下彩电、空调、空气净化器、冰箱、扫地机器人、电饭煲、<面>包机、按摩椅等十余种产品全部围绕这两个关键元素进行开发，以期帮助用户以智能协同的方式提升使用舒适度。	a1.s5	a2.s13	a3.s4	a4.s6	a5.s5
面-n	供应<面>增多及环保督查化工产品需求低迷弱势难改	a1.s2	a2.s2	a3.s3	a4.s2	a5.s2
面-n	其实这也可以理解，对于大部分百姓来说，不管哪一次医改的动作有多大，覆盖的<面>有多广，亦或者在医改史上的意义如何非同反响，咱老百姓还是最关注快看病、便宜看病、安全看病，医改医改，只要这三个方面改好了，就是老百姓心中最受欢迎的医改了。	a1.s3	a2.s5	a3.s5	a4.sx	a5.s4
面-n	弥赛亚<面>sè平静，轻轻一声呼喊，格颜立刻就从后面走到了弥赛亚的身侧，低头道：“少主。”	a1.s1	a2.s4	a3.s1	a4.s1	a5.sx
面-n	经过12－36小时水泡破溃，局部呈鲜红色的糜烂<面>。	a1.s3	a2.s9	a3.s5	a4.s3	a5.s4
面-n	整碗<面>和云吞基本就是白色的，一点都不能勾起人的食欲，唉~~不过味道还不错，尤其是云吞，每个云吞里面都有完整饱满的虾仁。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	鱼木寨位于鄂渝交界处的湖北恩施利川市，这里三<面>环山，山峰陡峭，奇石林立，面积20平方公里，居住着500多户土家山民，是目前国内保存最为完好的土家山寨。	a1.s6	a2.s3	a3.s3	a4.s3	a5.s3
面-n	离家的那天，去经常去的面馆吃<面>，老板娘给我加了一个卤蛋，说这碗她请，走的时候又拍了拍我的肩膀，说：丫头，堵不住别人的嘴，那就捂住自己的耳朵，阿姨知道你是个好姑娘。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	于是，我首先把一个小铁锅内放一些水再放在电磁炉上，插上电源，按一下开关，开始烧水，一会儿水咕嘟咕嘟冒泡了，说明水开了；接着我把调料包、面饼放入开水中煮，我边煮边唱着歌：……啦啦啦……莎啦啦……一会儿，香喷喷的<面>就做好了，很香吧！	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	我采取的方式是，先让他们到我办公室，搬个凳子面对<面>交流，先讲他们身上的优点，然后简单的说他们身上的不足，并提出建议其处理这件事的最佳方案，让问题生、后进生感到教师是在平等的对待他们。	a1.s1	a2.s4	a3.s1	a4.s3	a5.s1
面-n	与总书记见过<面>之后，冼润霞看到越来越多的大学生村官帮扶政策，大学生村官的出路越来越清晰了。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	获奖选手将获得丰厚大奖及证书，知名院校播音主持专业教师的面对<面>点评机会、签约电台节目主持人及推荐成为中国青年手机报魅力大使。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	恨铁不成钢的她决定给这些孩子们一点颜色看看――于是就在课堂上当着全班同学的<面>给他们画上“花脸”，有的脸上画零圈圈、有的脸上打叉叉，以此教育本人、警告其他不认真学习的同学。	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1
面-n	第三节磨<面>革行业存在问题分析	a1.s5	a2.s15	a3.s4	a4.s4	a5.s1
面-n	现代好男人的一条重要标准是,尊重所有的女性,包括仅有一<面>之缘的人。	a1.s1	a2.s14	a3.s1	a4.s1	a5.s1
面-n	8月18日上午，衢江区峡川镇乌石坂村村民李庆，又一次来到衢江区杜泽中心卫生院，当着众多医护人员的<面>，一个劲地夸该院医生徐慧萍“真当好”!	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1
面-n	在一个长方体中，相对的<面>完全相同，相对的棱长度相等。	a1.s3	a2.s9	a3.s5	a4.s3	a5.s3
面-n	古浦港三<面>环海，漫长的海岸线上，沿山而筑，一头连着渔民赖以生存的渔港，一头牵着深山谷地，好似“城在港上，山在城中”。	a1.s6	a2.s3	a3.s3	a4.s3	a5.s3
面-n	喷射混凝土在开挖<面>暴露后立即进行，作业符合下列要求：喷射混凝土作业分段分片进行。	a1.s3	a2.s5	a3.s5	a4.s6	a5.s4
面-n	对于A股近期走势，李大霄认为，市场要涨了，宏观<面>利好将促A股突破重要阻力区。	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	市技术<面>解析技术面来-加拿大是排名美国和欧盟之后的世界第三大农产品出口国：炫酷的单车视频集锦，各种车型都有！	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	建筑施工通常会出现多工种对一个施工作业<面>同时进行施工的情况.	a1.s2	a2.s5	a3.s3	a4.s6	a5.s4
面-n	让我们进那里<面>吧:报告显示周尾不必杨旭乌索破门鲁能3？	a1.s6	a2.s3	a3.s3	a4.s5	a5.s6
面-n	较大光阴跨度的根基<面>变更对日内重复双向操作也根本无意义K线一点通的简单三招美媒：中俄元首将在杭州举行全面会谈议题会很多,他们说主要还是以论文为指标。	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2
面-n	在进行本周汇市技术<面>分析前，先让我们简要浏览下本周市场基本面的大事件，以便对那些可能破坏技术走势的重磅事件有个概念式的印象。	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	人们在三伏天适合吃面，北方有句俗语叫做“头伏饺子二伏<面>，三伏烙饼摊鸡蛋，讲的就是在三伏天这段时间人们应该吃什么。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	点击进入【股友会】参与讨论首先得从心里<面>盘算着.	a1.s6	a2.s2	a3.s2	a4.s5	a5.s3
面-n	坐在对面的男孩大约10岁左右，一边呼噜呼噜吃着碗里的面，还不时抬头看我两眼，当发现我碗里的<面>已不多时他急忙加快吃面的速度。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	侃股工作室依据技术<面>、基本面、市场热点选出短线涨停黑马、翻番金股，欢迎广大散户加入QQ3229634443交流提前介入,共同收获收益喜悦心情！	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	通过第一步的分析，大家应该知道妻子为什么这般强势了，那么就该从相关方面入手，给妻子一定的安慰，从心灵上软化妻子，让她展现小女人的一<面>。	a1.sx	a2.s3	a3.s1	a4.s2	a5.s3
面-n	山东志欣诚信（三元石业）有着丰富的矿山资源，是山东黄锈石的生产厂家，已经开采的花岗岩品种主要有黄锈石、白锈石、异形石、黄锈石光板、火烧板、晶白玉、黄锈石荔枝<面>，路沿石、蘑菇石、桥栏杆、黄锈石花岗岩及其他石材等锈石品种。	a1.s3	a2.s9	a3.s5	a4.s6	a5.s5
面-n	我们的酒店座落在离河边不远的一处老房子里，内在的装饰却很现代，我们的屋里有整<面>的墙写着ROLLINGSTONES和布拉格的不解之缘，写字台上还放着列侬的照片。	a1.sx	a2.s9	a3.s3	a4.s3	a5.s3
面-n	那天晚上在帝国大厦附近转悠时就走进了韩国城，在一家韩国餐馆吃了碗12美元的海鲜<面>。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	<面>颈部皮下纤维瘤可发展为较大肿块。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	审计署：全国各级政府负债20万亿元如果把这神石之中'我知道了市场资金<面>仍偏紧高清：国际女子冰壶邀请赛中国轻松晋级半决赛。	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2
面-n	【关键词】青稞麸皮可溶性粗多糖响应<面>分析法抗氧化性	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2
面-n	尤其是男同学们，他们一改往日的调皮任性，努力向孩子们展现最好的一<面>，给他们树立榜样。	a1.s4	a2.s2	a3.s2	a4.s2	a5.s3
面-n	在国外的时光，冬日里时不时的给自己煮碗热气腾腾的<面>，除了对胃的满足，还有对思乡情绪的满足。	a1.s5	a2.s6	a3.s4	a4.s4	a5.s5
面-n	第三方面，我们会打造受众<面>更广，内涵更深的品牌。	a1.s2	a2.s2	a3.s2	a4.s2	a5.s4
面-n	边缘化汽车品牌将<面>生死关文山图惩俚传媒广告有限公司吉大迎新日“看点”多多，地方再次催撤担保?	a1.s1	a2.s4	a3.s1	a4.s8	a5.s1
面-n	“人心不同各如其<面>”指的是人格的A.	a1.s1	a2.s4	a3.s1	a4.sx	a5.s1
面-n	至今为止，即时推送信息已成为一种非常流行的交流方式，但仅限于相互关注的两个用户之间发送信息，并且信息发送的活跃度显示，大量的谈话在主页<面>后进行。	a1.s7	a2.s7	a3.s3	a4.s6	a5.s7
面-n	来一起发掘这班热情洋溢的制表师背后充满个性的一<面>。	a1.s4	a2.s2	a3.s3	a4.s2	a5.s3
面-n	陈四说，为什么不往前<面>走呢，这条街还有那么长。	a1.s6	a2.s3	a3.s3	a4.s5	a5.s6
面-n	既向观众展示了医学院学生多才多艺的一<面>，又向大家表达了以以“健康所系，性命相托”为誓言的医学生对地震灾区深深的牵挂之情。	a1.s4	a2.s2	a3.s3	a4.s2	a5.s3
面-n	而值班人员当着成都商报记者的<面>联系海航在机场相关负责人，对方电话一直无法接通。	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1
面-n	在游戏中，玩家不仅可以再次邂逅无名、菖蒲、生驹、美马等耳熟能详的角色，还能化身为故事的主角跟他们进行面对<面>的接触。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
面-n	同种异体骨移植既提供了充足的移植骨量，也为重建关节<面>提供可能。	a1.s3	a2.s9	a3.s3	a4.s3	a5.s9
面-n	据说每一袋面粉抽打多少下都有规定，抽打的力度角度都有训练，瘦身后的一袋<面>仍然是一袋，交出去没有困难。	a1.s5	a2.s10	a3.s4	a4.s4	a5.s5
面-n	将姜片取出，将汤圆捞出下入锅内，转大火再煮3-5分钟，中途注意把汤圆翻几次<面>，使汤圆上色均匀8.	a1.s3	a2.s9	a3.s5	a4.s3	a5.s1
面-n	在这块小小的主板上，正反两<面>集成了8GBLPDDR31600MHz主板集成内存、256GB或512GB闪存SSD、CPU以及CPU内置的GPU以及一台笔记本电脑主板上所需的其它所有元器件。	a1.s3	a2.s9	a3.s2	a4.s3	a5.s3
面-n	每天换药1次，直到溃疡<面>愈合没有渗出液后再上药1~2次。	a1.s3	a2.s5	a3.s5	a4.s3	a5.s1
面-n	院党组书记、院长刘尚军、院党组成员马生钱多次带领工作队员深入到蟠龙镇史家洼村，深入到贫困户家中调查了解情况，进行面对<面>的座谈调研，找准了致贫原因，制定了切实可行的帮扶计划，并积极付诸实施。	a1.s1	a2.s4	a3.s1	a4.s1	a5.s1
