headword	text	sense1	sense2	sense3	sense4	sense5	sense6
leht-s	" Järjekordne KammiMammi lastelaager toimub juba 1-03.07.2019, laagrisse registreerumiseks kirjutage KammiMammi lastelaagrid FB <lehele> sõnumitesse, seejärel saadame Teile registreerimisvormi.	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Käsikäes armsaga eksootilisi troopilisi haruldusi uurida on kindlasti meeleolukam, kui kodus lilli kasta ning <lehtedelt> tolmu pühkida.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Ka on nimetatud lepatriinut jumala verepiisaks, eks nad näevad <lehel> tõesti verepiisakestena.	a1.sx	a2.s1	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Kruuda ütles <lehele>, et tema arust peaks see olema tema ja panga omavaheline suhe, mistõttu ei tohiks pank ajakirjandusele infot anda.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	Varsakabi sai nime kabjajäljekujulise <lehe> järgi.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Mascus Eesti <lehelt> leiate Berger SchiebegardinenMega Coil tentpoolhaagised.	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	See on põhiprobleem, mitte see, et ma lähen <lehele> ja vaatan, et otsas... nu jama lugu jäin hiljaks... a kui sa reklaamid, et meilt saab a leht on maas ja kusagilt ligi ei saa vot see tekitab tuska...	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Seetõttu on piiratud ka kahjutekitava osooni sissepääs taime <lehtedesse>.	a1.s3	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Kordan üle: ärge tõmmake mööda <lehte> laiali lolli paanikat 18+ idee kohta.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	"Sajandi pärast," pomises ta, pigistades ühe silma kinni ja uurides ülestõstetud <lehte> vastu valgust, "on peaaegu kõik raamatud, mida praegu poodidest leida võib, kadunud.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.sx
leht-s	Igivanad maitsed viivad mõtted ajaloole, ja ehk on likööris peidus ka killuke <lehtede> vahel sillerdavat kevadpäikest?	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Kui keegi selle järele teeb, siis sellest võidavad kõik tasuta <lehed>.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Kui füüsika, keemia, bioloogia, matemaatika, geograafia ning teised loodus- ja täppisteadused, samuti tehnoloogia ja inseneeria on sinu teema, siis vaata lähemalt ka Miks.ee portaali või nende Facebooki <lehte>.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	<Lehte> toimetas Merilin Sibul.	a1.sx	a2.s2	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	Ei olnud minu jaoks ilus vart ilma <leheta> kududa.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Soovitav (ehkki mitte rangelt nõutav) on ka meta-väljade täitmine, mis annab <lehe> kohta lisainfot ning aitab otsimootoritel seda paremini lahterdada.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	<Lehte> andis välja Tahkuranna vallavalitsus.	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	http://www.autohausaz.com/search/catego ... 19@Porsche Selle <lehe> järgi peaksid 86 aasta autol olema n.ö. vanema stiili laagrid.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Ühe <lehega> sai 1,5mm alumiiniumist vähemalt ühe mootoriraami välja lõigata, tavaliselt läks ennem pooleks, kui nüriks muutus.	a1.sx	a2.sx	a3.sx	a4.s2	a5.sx	a6.sx
leht-s	Kui pelgad, et külm võib liiga teha, siis hunnik <lehti> pärast esimest tõsisemat külma peale.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.sx
leht-s	Tuul rebis puudelt <lehti>, need lendasid neile koos lumega näkku, keerlesid ümber nende, kuni mattusid lõpuks valge vaiba alla.	a1.s3	a2.s4	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Ettevõtte jaoks oleks ju parim kui inimene teeks <lehel> ainult ühe olulise kliki lingil "OSTA LENNUPILET".	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Kui <lehed> puudelt pärast esimesi öökülmi maha langevad, hoiavad ka linnud neist piirkondadest eemale.	a1.s3	a2.s4	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Ma olen "Postimeest" üheks asjalikumaks <leheks> pidanud, aga kui nende veebilehel Elu24 riba tekkis, siis see valmistas küll suure pettumuse.	a1.sx	a2.sx	a3.sx	a4.s2	a5.sx	a6.sx
leht-s	Ka tasuta <lehed> on olemas, ingliskeelne China Daily näiteks.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Üks Kogumispäeviku kasutaja andis märku, et need, kelle lähedal asuvad erinevad kauplusketid, saavad <lehel> eluylikool.ee ülevaate odavaimast ostukorvist ning ühe või teise poe kõige soodsamatest toodetest.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Mascus.ee <lehelt> leiate veel New Holland H7550 ja palju teisi muu mudeleid.	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1
leht-s	Seda fb <lehte> jälgin juba mõnda aeg...	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Narva Kreenholmis koondati 1300. Septembri lõpus avaldati <lehes> statistika, et alates aasta algusest on Eestis koondatud 12 300 inimest.	a1.s2	a2.sx	a3.s2	a4.s1	a5.s2	a6.sx
leht-s	Ei mäleta kahjuks... aga tempomeistrid peaksid ikka olema, nende nimedki on ilusti kõik Tartu Maratoni <lehel> kirjas.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Caudicus raputas väiksele käsikaalule portsu kuivatatud <lehti> ja kaalus need ära.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.sx
leht-s	Osmoos saab suures plaanis tekkida läbi <lehtede>, ehk läbi mingi pinna mille kaudu tekib aurustumine, sest puu ilma lehtede ja päikeseta ei ole suuteline vett aurustama ega vee molekule lõhestama toitainete tekitamiseks.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Kuivatatud ja peenestatud <lehtedega> saab peletada putukaid.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	(Veidi uurisin ka panna cotta päritolu, aga kui jõudsin <leheni>, kus kirjeldati, kuidas vanasti itaalia naised kalaluid ja koort koos keetsid, et see hiljem tarretuks, sain aru, et äkki kõike ei olegi vaja teada.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Parim efektiivsus kõrreliste vastu saavutatakse pritsides umbrohtude 2-3.<lehe> faasis.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Temal saaks vast õie koos <lehtedega> pildile ka	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Eile pidin lõuna ajal Tohvril olema (see on umbes 50 km minu kodust), et <lehe> jaoks lugu teha.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Raamatuid saab vahetada mehaanilise defekti korral, näiteks kaaned on tagurpidi, osa <lehti> puudu vmt.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Talveks on kasulik jätta murule õhuke kiht <lehti> ja niidet, mis on väetise eest.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.sx
leht-s	Kuigi viimane kord, kui RMK <lehte> külastasin, oli seal info, et Hirveparki ehitatakse kergliiklusteed.	a1.s1	a2.sx	a3.s1	a4.s1	a5.sx	a6.sx
leht-s	"Lihula näitel oleme aasta jooksul testinud kodanike huvi kauplusest <leht> tasuta kaasa võtta ning see on hästi vastu võetud ja toimib suurepäraselt," lisas Apsalon.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	sandra standardversioon on sisofti <lehelt> tasuta downloaditav.	a1.s1	a2.sx	a3.s1	a4.s1	a5.sx	a6.s2
leht-s	Kui <lehte> lugesite hoolikalt,märkasite,et artikkel ilmus arvamuste veerus.	a1.sx	a2.s2	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Tasuta <lehtede> ärimudel välistas lugude avaldamise inetrnetis, kuna kardeti, et see vähendaks atraktiivsust reklaamiandjatele.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Puudumised on sarnaselt kodustele ülesannetele kogutud <lehe> päisesse; näha on viimase 30 päeva puudutud tunnid ja vajutades avaneb lühiloetelu nagu koduste ülesannete puhul.	a1.sx	a2.s1	a3.s2	a4.s3	a5.sx	a6.sx
leht-s	"Pärast üks vana palamuslane Johannes Paju kirjutas <lehes>, et Arno Talil on isegi Arno hääl.	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	Fond, kes <lehte> haldaks, organiseeriks erinevate toetuste ja materjalide jagamist koolidele.	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.sx
leht-s	Siit <lehelt> leiate esiteks teavet Haridus- ja Teadusministeeriumi poolt tellitud või tehtud uuringute ja analüüside kohta.	a1.sx	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1
leht-s	See kaunis tumedate vasardatud <lehtedega> sort on oma nime saanud 'Tropica' järgi.	a1.s3	a2.sx	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Caryx imendub taime <lehtede> kaudu ja liigub süsteemselt kasvupungadesse.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	See on kasulik, kui leidub muid prinditud lehtede, mis tulevad enne <lehte>.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	<lehe> lõpus ka 2 videot millalgi mõned pildid rajast	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Viimane tõlgendus on muidugi hüpoteetiline, nii nagu seda on ka idee, et Jaan ja Jüri võiksid olla Joosepi vennapojad, aga kas esimesena ülesantud <leht> sellele ka mingit kinnitust pakub?	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	SEB Pank kinnitas <lehele>, et nad edastavad maksed võimalikult kiiresti.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Usutavasti olid valijale abiks ka Hiiu <Lehe> veergudel ilmunud küsimused ja vastused.	a1.sx	a2.s2	a3.s2	a4.s3	a5.sx	a6.s2
leht-s	Koodide nägemiseks keri mööda <lehte> edasi.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Tavidi suuromanik Alar Tamming kirjutas eelmisel nädalal oma Facebooki <lehel>, et kuigi börs on märkimisväärselt kukkunud, on langusruumi veel palju.	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Tagasimakstava summa ja intresside arvutamisel on abiks <lehe> allosas olev laenukalkulaator.	a1.sx	a2.s1	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Küsimus selle fastrakeback.com <lehe> kohta..	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Nüüd värvisime õlipastellide küljega üle <lehtede> ja välja tulid võlupildid =)	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Tema <lehte> võid vaadata siit: www.zachbushmd.com.	a1.sx	a2.sx	a3.sx	a4.s2	a5.sx	a6.sx
leht-s	Kallemets rääkis <lehele>, et Soomes töötab täpselt samasugusel tehnoloogial põhinev reaktor, mida nad Eestissegi plaanivad.	a1.sx	a2.s2	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	Täna avaldas Hiiu <Leht> juhtkirja, milles süüdistab, et jääkatte paksuse osas on valetatud ja tänavu jäätee põhjendamatult avamata jäetud.	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	a6.s2
leht-s	Unustamatult külgetõmbav ja sensuaalne ühend muskusest, ambrast ja vanilli <lehtedest> moodustavad sooja ja seksika põhja.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	2000. aasta juuniks oli sama aasta Eesti Ekspressi andmetel 62 protsenti Termesti aktsiatest jõudnud Termesti kommertsdirektori Heimar Pokkeri kätte, kes ütles <lehele>, et on nende eest kõvasti maksnud.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	Augulist <lehte> vastu valgust vaadates võite taas ennustada, mida tulevik teile toob.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.sx
leht-s	kasutatud raamat, kaaned ja <lehed> kohati kulunud ja veidi määrdunud, sisu olemas ja loetavSisu:IsaNeeroHaiged hingedMaksuinspektorÜks pühapäevKahevõitlusViinapisaradRistteelJa oli kunagi keegi...	a1.s4	a2.s3	a3.s2	a4.s3	a5.sx	a6.s4
leht-s	Kõikidel Louis Tomlinsoni superfännidel on aga võimalik pilet osta soodsamalt ja varem, juba 19. oktoobrist kl 11:00 - kirjuta meile 8 Days A Week Facebooki <lehe> sõnumitesse (www.8dw.lt) ja saa endale spetsiaalne kood, millega Piletilevi lehelt kuni 21. oktoobrini kontserdipilet erihinnaga!	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Erkmaa Korvpallikool teatas teisipäeval oma Facebooki <lehe> vahendusel, et 14-aastane ja 190 cm pikkune tagamängija Karl Markus Poom jätkab korvpallurikarjääri Itaalias.	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Minu euromüntide kollektsioon on tagasihoidlik ning pilte sellest kogust saate näha minu facebooki <lehel>.	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Admiral Marketsi kodulehelt MetaTrader 5 <lehelt> saate alla laadida just enda seadmele sobiva tarkvaralahenduse.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Komplektis on päris hulk <lehti> - ühekordseks puhastuseks piisab poolest lehest või vähemast.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Tasakaalustamise parameetrid asuvad <lehel> Müügireskontro parameetrid.	a1.sx	a2.s1	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Kui sisukorra jaoks leht olema, paiguta kursor <lehe> algusesse ja vali menüüst ViitedSisukordAutomaatne sisukord 1	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Üks egiptlane (mingi normaalne) rääkis, et need adred lisatakse seal mingisse <lehte> või kuhugi pannakse üles.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	3x3 korvpall facebooki <leht>	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Mõned veidi laiemate <lehtedega> liigid saavad hakkama ka vähema valgusega, kuid täisvarjus ei kasva nemadki.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Kreemikasvalged õied jäävad <lehtede> vahele varjule.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Millegipärast oli Anul kombeks kirjutada väikestele paberitele, mis ümbrikku panekuks olid keskelt kaheks kokku murtud; neid aga oli sinna mahtunud õige mitu, ja avades pudenesid <lehtede> vahelt välja ka mõned värvilised fotod – Anu ja Mike lastega, pesamuna Chris vankris tudumas, Amy kolmerattalisel jalgrattal...	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	See võib olla mis iganes tegur alates külastajate arvust lõpetades kontaktivormiga, jälgides täpset liiklust läbi <lehe>.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Valige <lehel> Vabas vormis arve suvand Uus.	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Kevad saabus sel aastal hilja ning <lehtedeta> puud ja jõeäärsed nätsked madalad alad muutsid raskeks nii maskeerimise kui ka maasse kaevumise.	a1.s3	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Kummeliõitest ja -<lehtedest> valmistatud kummeliõli ravib ja rahustab nahka ning muudab jume klaariks.	a1.sx	a2.sx	a3.s3	a4.s2	a5.sx	a6.sx
leht-s	Milline on adekvaatne viis käsitleda kliimamuutust, kuidas kliimamuutus meid mõjutab ja millised on kliimamuutuse kaudsed mõjud koolielule, kirjutab Tarmo Soomere algselt Õpetajate <Lehes> ilmunud kommentaaris.	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	a6.s2
leht-s	Enamik <lehti> juurmised, terveservalised või väikeste hammastega.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Sel ajal on sobiv temperatuur +3o... +5o C, kuid kindlasti mitte üle +10o C. Muld hoida puhkeperioodil niiske, vältida selle läbikuivamist aga samas mitte liiga niiskena hoida, kuna taime niiskusvajadus on ilma <lehtedeta> palju väiksem.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Telefoninumbri muutmiseks CV-l minge <lehele> "Minu CV-d", vajutage CV pealkirja taga olevale lingile "Muuda".	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Kuid kui oleksid lugenud ajakirjas fotosaamislugu, siis seal oli kirjas, et nägin <lehel> minuga koos lamasklevat sisalikku.	a1.sx	a2.s1	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	daatumid olek voinud panna ka tasuta <lehe> lugemise ridadesse!	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	7 2004. aastal oli Eestis 31 nädalalehte, 13 päevalehte, 13 kaks-kolm korda nädalas ilmuvat <lehte>.	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Mulla ja <lehtede> all olnud varred on ilusad, need varred aga, mis katte alt välja jäid, on kõik kahjustunud.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.sx
leht-s	<Lehte> läheb siiski välistoimetaja pakkumine "ostueelne analyys".	a1.sx	a2.sx	a3.s3	a4.s1	a5.sx	a6.sx
leht-s	Soovid <lehte> tasuta?	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	<Lehte> toimetab Kristi Ilves, lehte annab välja Mulgi Kultuuri Instituut, Mulgimaa...	a1.sx	a2.s2	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	-Paksude nahkjate <lehtedega> taimed.	a1.s3	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Selgitus <lehe> lugejatele lehte väljaandva firma The Nordic Press, Inc (TNP) olukorrast: tellijate arv on järjest langenud, ohustades lehe väljaandmist.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Kuigi veel tänavugi ilmuvad <lehtedes> Eesti linnade jõulukuuskede edetabelid (hinna, aga ka pikkuse järgi), on põhjust loota, et paari aasta pärast ei mäleta tobedat võidujooksu enam keegi.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2
leht-s	Ja näe, seal müüri kohal turritas kimp sõrmjaid <lehti> – karuspalm.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Vaatasin üle 800 päeva osta.ee aadressi ja sattusin <lehele>, kus müüdi günekoloogilist riistvara ning selle kõrvale näidati väikeste laste reklaame.	a1.sx	a2.s1	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Ka näiteks La Pazi parkides võib tihti näha kokahekke, põõsas ise meenutab kõige rohkem meie rannapaju, kuid <lehed> on tumerohelised.	a1.sx	a2.s4	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	<Lehte> tehti kahekesi koos tegevtoimetaja Viktor Sepaga ning tööd oli rohkesti.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Siia sisse läheb ju ometi tervelt 100 grammi rohelisi <lehti>.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Nagu <lehte> panin, oli naeratavaid kundesid pood täis.	a1.sx	a2.sx	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Külmetuse ja ka gripi ravimiseks sobivad vaarikamoos, kuivatatud vaarikad, taime marjadest, <lehtedest> ja vartest valmistatud tee.	a1.s3	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Sest tühja lehte on tühja lehe peale joonistada on alati lihtsam, kui juba kritseldatud <lehe> peale.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.s5
leht-s	Kui sulged "Web Console" ja on soov see uuesti avada, siis tuleb <lehele> refresh teha.	a1.sx	a2.s1	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	<Lehte> andis ilmselt välja kontserni peakontori reklaamiosakond ja see sisaldas propagandat, mis pidi tekitama töötajates suure ühise pere tunde.	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Aga Osti <lehega> võiks ju slämmi minna küll - kui eeldan, et partneril on ärtus kuues KES (selle positsiooni kohta keskmine leht), on lugeda 6 ärtut, 2 ristit, ruutu, pajas 2 tihi lootus (kuna dubleeriti eest) - kokku juba 11 + lisavõimalus risti pikkustihiks + võimalus, et partneril on 7. ärtu.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Neegrihirss 'Purple Majesty'- väga kaunis, tumepunast värvi õite ja <lehtedega> taim.	a1.s3	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Kevadisel, suvisel ja sügisesel ajal aias saadud traumad okste või <lehtedega> võivad olla isegi ohtlikumad kui näiteks keevitamisel silma lennanud puru.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Imelikul kombel ei teinud see mind kuidagi vaesemaks, vist sellepärast, et ma ei teadnud, kellele ma seda <lehte> päriselt tegema hakkan.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Fotografiska Restoran toimib põhimõttel "<lehest> juureni – ninast sabani".	a1.s3	a2.s4	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	See video lisati <lehele> Tuesday 10 March, 2009 Tõmba artisti Terminaator Kosmos-Maa alla Terminaator - Kosmos-Maa .	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Rakendus kuvatakse nüüd klõpsake <lehel> saidi sisu.	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1
leht-s	Ja kasutaks kohe võimalust ja küsiks Kivitilt, et mida reklaamib MTÜ Rae valla alevike- ja külavanemate Selts valla <lehes>, millest peaks teadma tavakodanik?	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Meil muidugi ikka veel erilist külma pole, aga tuuled loopisid enamuse <lehti> niimoodi laiali, et kokku korjata ei anna ja riisudes tulevad okkad ka, seega ei viitsi praegu.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Kui me pärast valimisi kuuleme raadiost või loeme <lehest>, et mõni ekspert väidab erakonna R valimiskulud olevat 40 miljonit krooni ja erakonna K valimiskulud näiteks 60 miljonit krooni, ning hiljem komisjoni kätte jõudnud aruandest selgub, et need kulutused olid kaks-kolm korda väiksemad, siis komisjonil ei ole selle teadmisega mitte midagi peale hakata.	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Ja ma saan aru, et näiteks Andruse kullasõitu tahavad kas või takkajärgi needki ekraanilt näha, kes koolist poppi ei teinud või töölt sinisele <lehele> jäänud.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Seda efekti nimetatakse kapillaariefektiks ja selle abil jõuab vesi taimede <lehtedesse>.	a1.s3	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Pindmiste juurtega puu on seest tühi ning vaatamata rohketele okstele ja <lehtedele> ta närbub.	a1.s3	a2.s4	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Peale surmakuulutuste saab uudised juba ilma <leheta> kätte.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	<Lehtede> vahel linkimine	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Lehetäid võivad ühelt taimelt teisele liikuda kas mööda <lehti> või kasutavad nad selleks tiibu.	a1.sx	a2.sx	a3.s3	a4.s3	a5.sx	a6.s3
leht-s	Neid on seal palju (ja tegelt on kasulik kõik artiklite <lehe> all olevad jutud läbi lugeda) aga koeraga on ka palju tööd!	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Kuulutasime <lehes> ja Facebookis, aga keegi polnud läinud.	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.s2
leht-s	Kaebaja vastulause ilmus <lehes> 11. oktoobril.	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	a6.s2
leht-s	Vaata lähemalt Töötukassa <lehelt>.	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	a6.sx
leht-s	Avaldame temaga tehtud interjuu "Väärtustest ja eetikast rääkimine on muutunud jälle oluliseks", mis ilmus 02.10.2020 Õpetajate <Lehes>, täismahus.	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	a6.s2
leht-s	Sarja viimane kirjutis ilmus 16. jaanuaril ja järgmisel päeval esitas Kesknädala toimetus Riigikogu korruptsioonikomisjonile <lehes> ilmunud materjalid asja uurimiseks.	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	a6.s2
leht-s	See on ajakirjandus ja mitte nüüd solvuda ümarate näodega inimestel, ega pole ju vaja uskuda tegelikult kõike, mida kirjutatakse <lehtedes>.	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	a6.s2
leht-s	Näiteks saidihierarhiast, kus emasaidil on kolm alamsaiti, millest igaühel on omakorda alamsaidid, kuvatakse <lehel> Kogu saidi sisu ainult emasaidist ühe taseme võrra allpool olevad kolm alamsaiti.	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1
leht-s	"Nüüd lõika vars läbi – palun ilma <lehtedeta> – ja aseta esimesse ämbrisse, võimalikult tasakesi."	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	Nüüd, kui veidi uurimustööd tehtud, siis eelreganuid oli kokku 313 (aerobike <lehe> andmetel pikal distantsil).	a1.sx	a2.s1	a3.s2	a4.s1	a5.sx	a6.sx
leht-s	Kuigi aiatööriistad tuleks kogu aasta hoida puhtad, teravad ja õlitatud, kipuvad ka tublimate aednike rehad pahatihti talvituma koos kuivanud <lehtedega>, käärid murujääkidega ning labidad kerge mullakihi ja paari roosteplekiga.	a1.sx	a2.s4	a3.s3	a4.s3	a5.s3	a6.s3
leht-s	Edasta käsitsi kirjutatud või automatiseeritud e-kirjad neile <lehe> külastajatele, kes on lahkunud poest ostu sooritamata.	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx	a6.s1
leht-s	Kinnita taim keset <lehte> nii, et kõik taime osad oleksid võimalikult hästi vaadeldavad.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.sx
leht-s	See oli lihtne sest nii lossi kui vapi mudelid on veebi <lehel> tasuta alla laadimiseks saadaval.	a1.s1	a2.sx	a3.s1	a4.s1	a5.sx	a6.sx
